Movie Name,Total Cast,Genre
Letters from Iwo Jima,"('Eijiro Ozaki', 'Hiroshi Watanabe', 'Kazunari Ninomiya', 'Luke Eberl', 'Nae', 'Nobumasa Sakagami', 'Ryo Kase', 'Shido Nakamura', 'Sonny Saito', 'Steve Santa Sekiyoshi', 'Takashi Yamaguchi', 'Takumi Bando', 'Tsuyoshi Ihara', 'Yoshi Ando', 'Yuki Matsuzaki', 'Ken Watanabe')","['Drama', 'History', 'War']"
The Seventh Continent (1989),"('Jennifer Rush', 'Birgit Doll', 'Dieter Berner', 'Elisabeth Rath', 'Georg Friedrich', 'Georges Kern', 'Leni Tanzer', 'Meat Loaf', 'Robert Dietl', 'Silvia Fenz', 'Udo Samel')",['Drama']
A Woman Under the Influence,"('Angelo Grisanti', 'Charles Horvath', 'Eddie Shaw', 'James Joyce', 'John Finnegan', 'Christina Grisanti', 'Fred Draper', 'Gena Rowlands', 'George Dunn', 'Katherine Cassavetes', 'Lady Rowlands', 'Mario Gallo', 'Matthew Cassel', 'Matthew Labyorteaux', 'Peter Falk')","['Drama', 'Romance']"
Whiplash,"('Adrian Burks', 'April Grace', 'Austin Stowell', 'C.J. Vana', 'Calvin C. Winbush', 'Charlie Ian', 'Chris Mulkey', 'Dakota Lupo', 'Damon Gupton', 'J.K. Simmons', 'Jayson Blair', 'Jesse Mitchell', 'Jocelyn Ayanna', 'Kavita Patil', 'Keenan Henson', 'Kofi Siriboe', 'Marcus Henderson', 'Max Kasch', 'Melissa Benoist', 'Michael D. Cohen', 'Miles Teller', 'Nate Lang', 'Paul Reiser', 'Rogelio Douglas Jr.', 'Suanne Spoke', 'Tarik Lowe', 'Tian Wang', 'Tyler Kimball', 'J.K. Simmons', 'Melissa Benoist', 'Miles Teller', 'Paul Reiser')","['Drama', 'Music']"
Ghost World,"('Bob Balaban', 'Brad Renfro', 'Brian George', 'Charles C. Stevenson Jr.', 'Dave Sheridan', 'Debra Azar', 'Illeana Douglas', 'Pat Healy', 'Rini Bell', 'Scarlett Johansson', 'Stacey Travis', 'T.J. Thyne', 'Tom McGowan', 'Steve Buscemi', 'Thora Birch')","['Drama', 'Comedy']"
Once,"('Alaistair Foley', 'Bill Hodnett', 'Danuse Ktrestova', 'Darren Healy', 'Geoff Minogue', 'Gerard Hendrick', 'Hugh Walsh', 'Krzysztos Tlotka', 'Mal Whyte', 'Marcella Plunkett', 'Niall Cleary', 'Tomek Glowacki', 'Wiltold Owski', 'Glen Hansard', 'Markéta Irglová')","['Drama', 'Romance', 'Music']"
Foreign Correspondent,"('Albert Bassermann', 'Charles Halton', 'Charles Wagenheim', 'Eddie Conrad', 'Edmund Gwenn', 'Eduardo Ciannelli', 'Frances Carson', 'George Sanders', 'Harry Davenport', 'Herbert Marshall', 'Ian Wolfe', 'Martin Kosleck', 'Robert Benchley', 'Joel McCrea', 'Laraine Day')","['Mystery', 'Thriller', 'Romance', 'War']"
The Power of the Dog,"('Alice May Connolly', 'Alison Bruce', 'Cohen Holloway', 'Daniel Cleary', 'Geneviève Lemon', 'Jacque Drew', 'Karl Willetts', 'Peter Carroll', 'Stephen Lovatt', 'Tatum Warren-Ngata', 'Yvette Parsons', 'Adam Beach', 'Alice May Connolly', 'Benedict Cumberbatch', 'Frances Conroy', 'Geneviève Lemon', 'Jesse Plemons', 'Karl Willetts', 'Keith Carradine', 'Kirsten Dunst', 'Kodi Smit-McPhee', 'Sean Keenan', 'Thomasin McKenzie')",['Drama']
The Arbor,"('Andrea Dunbar', 'Andrew Dunbar', 'Christine Bottomley', 'David Dunbar', 'George Costigan', 'Jimi Mistry', 'Jonathan Jaynes', 'Kate Rutter', 'Lorraine Dunbar', 'Matthew McNulty', 'Monica Dolan', 'Natalie Gavin', 'Neil Dudgeon', 'Pamela Dunbar', 'Robert Emms')","['Biography', 'Documentary']"
Long Day's Journey Into Night,"('Jian Jun Ding', 'Kailong Jiang', 'Ming Dao', 'Xi Qi', 'Zezhi Long', 'Chun-hao Tuan', 'Feiyang Luo', 'Hong-Chi Lee', 'Jue Huang', 'Li Meng', 'Lixun Xie', 'Meihuizi Zeng', 'Sylvia Chang', 'Wei Tang', 'Yanmin Bi', 'Yongzhong Chen')","['Drama', 'Mystery']"
Richard III,"('Andrew Cruickshank', 'Clive Morton', 'Norman Fisher', 'Russell Thorndike', 'Wallace Bosco', 'Cedric Hardwicke', 'Claire Bloom', 'John Gielgud', 'Laurence Olivier', 'Mary Kerridge', 'Nicholas Hannen', 'Pamela Brown', 'Paul Huson', 'Ralph Richardson', 'Stewart Allen')","['Biography', 'Drama', 'History', 'War']"
Democrats,"('Paul Mangwana',)",['Documentary']
The Lion King,"('Cheech Marin', 'Ernie Sabella', 'Jim Cummings', 'Jonathan Taylor Thomas', 'Madge Sinclair', 'Moira Kelly', 'Nathan Lane', 'Niketa Calame', 'Robert Guillaume', 'Rowan Atkinson', 'Zoe Leader', 'James Earl Jones', 'Jeremy Irons', 'Matthew Broderick', 'Whoopi Goldberg')","['Adventure', 'Drama', 'Animation', 'Family', 'Musical']"
4 Little Girls,"('Alpha Robertson', 'Arthur Hanes Jr.', 'Carole C. Smitherman', 'Carolyn Lee Brown', 'Dianne Braddock', 'Florence Terrell', 'Harold McNair', 'Helen Pegues', 'Queen Nunn', 'Chris McNair', 'Fred Shuttlesworth', 'Howell Raines', 'Maxine McNair', 'Wamo Reed Robertson', 'Wyatt Tee Walker')","['History', 'Documentary']"
Wild Strawberries,"('Åke Fridell', 'Gunnar Sjöberg', 'Max von Sydow', 'Sif Ruud', 'Yngve Nordwall', 'Bibi Andersson', 'Björn Bjelfvenstam', 'Folke Sundquist', 'Gertrud Fridh', 'Gunnar Björnstrand', 'Gunnel Broström', 'Ingrid Thulin', 'Jullan Kindahl', 'Naima Wifstrand', 'Victor Sjöström')","['Drama', 'Romance']"
Crime + Punishment,"(""Manuel 'Manny' Gomez"", 'Rukia Lumumba', 'Sandy Gonzales')",['Documentary']
The Seventh Seal,"('Åke Fridell', 'Anders Ek', 'Erik Strandmark', 'Gunnar Olsson', 'Siv Aleros', 'Bengt Ekerot', 'Bertil Anderberg', 'Bibi Andersson', 'Gunnar Björnstrand', 'Gunnel Lindblom', 'Inga Gill', 'Inga Landgré', 'Maud Hansson', 'Max von Sydow', 'Nils Poppe')","['Drama', 'Fantasy']"
How Green Was My Valley,"('Ann E. Todd', 'Arthur Shields', 'Frederick Worlock', 'Morton Lowry', 'Richard Fraser', 'Anna Lee', 'Barry Fitzgerald', 'Donald Crisp', 'John Loder', ""Maureen O'Hara"", 'Patric Knowles', 'Roddy McDowall', 'Sara Allgood', 'Walter Pidgeon', 'Welsh Singers')","['Drama', 'Family']"
Azor,"('Alexandre Trocki', 'Carmen Iriondo', 'Elli Medeiros', 'Fabrizio Rongione', 'Gilles Privat', 'Juan Pablo Geretto', 'Juan Trench', 'Pablo Torre Nilson', 'Stéphanie Cléau', 'Yvain Juillard')",['Drama']
Y Tu Mamá También,"('Ana López Mercado', 'Andrés Almeida', 'Arturo Ríos', 'Daniel Giménez Cacho', 'Diana Bracho', 'Diego Luna', 'Emilio Echevarría', 'Giselle Audirac', 'Juan Carlos Remolina', 'Liboria Rodríguez', 'María Aura', 'Marta Aura', 'Nathan Grinberg', 'Verónica Langer', 'Gael García Bernal', 'Maribel Verdú')","['Drama', 'Comedy']"
Paddington 2,"('Alex Jordan', 'Ben Miller', 'Ben Whishaw', 'Brendan Gleeson', 'Daniel Stisen', 'Deepak Anand', 'Emeson Nwolie', 'Helena Holmes', 'Hugh Bonneville', 'Hugh Grant', 'Imelda Staunton', 'Jackson Kai', 'Jag Patel', 'Jamie Demetriou', 'Jason Wright', 'Javone Prince', 'Jermaine Humes', 'Jessica Hynes', 'Jim Broadbent', 'Joanna Lumley', 'Julie Walters', 'Kobna Holdbrook-Smith', 'Kya Garwood', 'Madeleine Harris', 'Marlonde Pierre', 'Nicholas Woodeson', 'Noah Taylor', 'Peter Capaldi', 'Richard Ayoade', 'Robbie Gee', 'Sally Hawkins', 'Samuel Joslin', 'Sanjeev Bhaskar', 'Tom Davis', 'Ben Miller', 'Ben Whishaw', 'Brendan Gleeson', 'Daniel Stisen', 'Helena Holmes', 'Hugh Bonneville', 'Hugh Grant', 'Imelda Staunton', 'Jessica Hynes', 'Jim Broadbent', 'Julie Walters', 'Madeleine Harris', 'Marie-France Alvarez', 'Michael Gambon', 'Noah Taylor', 'Peter Capaldi', 'Richard Ayoade', 'Sally Hawkins', 'Samuel Joslin')","['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']"
The Little Mermaid,"('Ben Wright', 'Debbie Shapiro Gravitte', 'Hamilton Camp', 'Robert Weil', 'Will Ryan', 'Buddy Hackett', 'Christopher Daniel Barnes', 'Edie McClurg', 'Jason Marin', 'Jodi Benson', 'Kenneth Mars', 'Paddi Edwards', 'Pat Carroll', 'René Auberjonois', 'Samuel E. Wright')","['Fantasy', 'Romance', 'Animation', 'Family', 'Musical']"
City Hall,"('Marty Walsh',)",['Documentary']
Capote,"('Allie Mickelson', 'Andrew Farago', 'Bronwen Coleman', 'Chris Cooper', 'Craig Archibald', 'David Wilson Barnes', 'Kate Shindle', 'Kelci Stephenson', 'Ken Krotowich', 'Kwesi Ameyaw', 'Michael J. Burg', 'R.D. Reid', 'Rob McLaughlin', 'Catherine Keener', 'Philip Seymour Hoffman')","['Biography', 'Drama', 'Crime']"
The Death of Stalin,"('Alexandr Piskunov', 'Andrey Korzhenevskiy', 'Andy Gathergood', 'Cara Horgan', 'Dermot Crowley', 'Diana Quick', 'Jeremy Limb', 'Jonathan Aris', 'Justin Edwards', 'Nicholas Woodeson', 'Paul Ready', 'Paul Whitehouse', 'Roger Ashton-Griffiths', 'Simon Russell Beale', 'Sylvestra Le Touzel', 'Tom Brooke', 'Yulya Muhrygina', 'Adrian McLoughlin', 'Andrea Riseborough', 'Jason Isaacs', 'Jeffrey Tambor', 'Jonathan Aris', 'Justin Edwards', 'Michael Palin', 'Olga Kurylenko', 'Paddy Considine', 'Paul Ready', 'Richard Brake', 'Roger Ashton-Griffiths', 'Rupert Friend', 'Simon Russell Beale', 'Steve Buscemi', 'Sylvestra Le Touzel', 'Tom Brooke', 'Yulya Muhrygina')","['Biography', 'Drama', 'History', 'Comedy']"
Miracle on 34th Street,"('Dorothy Christy', 'Harry Antrim', 'Kevin Burke', 'Lela Bliss', 'Walden Boyle', 'Edmund Gwenn', 'Gene Lockhart', 'Jack Albertson', 'Jerome Cowan', 'John Payne', ""Maureen O'Hara"", 'Natalie Wood', 'Philip Tonge', 'Porter Hall', 'William Frawley')","['Drama', 'Comedy', 'Family']"
Strangers on a Train,"('Joel Allen', 'Monya Andre', 'Murray Alper', 'Norma Varden', 'Robert Gist', 'Farley Granger', 'Howard St. John', 'John Brown', 'Jonathan Hale', 'Kasey Rogers', 'Leo G. Carroll', 'Marion Lorne', 'Patricia Hitchcock', 'Robert Walker', 'Ruth Roman')","['Thriller', 'Crime', 'Film-Noir']"
Attica,"('Clarence B. Jones',)",['Documentary']
Tulpan,"('Askhat Kuchencherekov', 'Bereke Turganbayev', 'Ondas Besikbasov', 'Samal Esljamova', 'Tolepbergen Baisakalov')","['Drama', 'Comedy']"
Manuscripts Don't Burn,(),['Drama']
In Transit,(),"['Documentary', 'News']"
"Three Billboards Outside Ebbing, Missouri","('Abbie Cornish', 'Amanda Mason Warren', 'Brendan Sexton III', 'Caleb Landry Jones', 'Clarke Peters', 'Frances McDormand', 'John Hawkes', 'Kathryn Newton', 'Kerry Condon', 'Lucas Hedges', 'Malaya Rivera Drew', 'Nick Searcy', 'Peter Dinklage', 'Sam Rockwell', 'Samara Weaving', 'Sandy Martin', 'Selah Atwood', 'Woody Harrelson', 'Željko Ivanek', 'Abbie Cornish', 'Alejandro Barrios', 'Caleb Landry Jones', 'Clarke Peters', 'Darrell Britt-Gibson', 'Frances McDormand', 'Jason Redford', 'John Hawkes', 'Kathryn Newton', 'Kerry Condon', 'Lucas Hedges', 'Peter Dinklage', 'Riya May Atwood', 'Sam Rockwell', 'Samara Weaving', 'Woody Harrelson', 'Željko Ivanek')","['Drama', 'Comedy', 'Crime']"
Quest,"('Alfonso Glenn', 'Daniel Moll', 'Kevin V. Kelley', 'Meatball', 'Tyrone Moore', 'Adia Dillon', ""Christine'a Rainey"", 'Christopher Rainey', 'David Barnes', 'Isaiah Byrd', 'James Blakely', 'Nicole Byrd', 'P.J. Rainey', 'Price', 'William Withers')","['Music', 'Family', 'Documentary']"
Au Revoir les Enfants,"('Arnaud Henriet', 'Jean-Sébastien Chauvin', 'Luc Etienne', 'Richard Leboeuf', 'Xavier Legrand', 'Benoît Henriet', 'Francine Racette', 'François Berléand', 'François Négret', 'Gaspard Manesse', 'Pascal Rivet', 'Peter Fitz', 'Philippe Morier-Genoud', 'Raphael Fejtö', 'Stanislas Carré de Malberg')","['Drama', 'War']"
A Film Unfinished,"('Alexander Beyer', 'Rüdiger Vogler', 'Alexander Beyer', 'Rüdiger Vogler')","['Drama', 'History', 'Documentary']"
Things to Come,"('André Marcon', 'Charline Bourgeois-Tacquet', 'Edith Scob', 'Elise Lhomeau', 'Grégoire Montana', 'Guy-Patrick Sainderichin', 'Isabelle Huppert', 'Larissa Guist', 'Lina Benzerti', 'Lionel Dray', 'Marion Ploquin', 'Rachel Arditi', 'Roman Kolinka', 'Sarah Lepicard', 'Solal Forte', 'Yves Heck')",['Drama']
The Grand Budapest Hotel,"('Adrien Brody', 'Bill Murray', 'Bob Balaban', 'Edward Norton', 'F. Murray Abraham', 'Harvey Keitel', 'Jason Schwartzman', 'Jeff Goldblum', 'Jude Law', 'Léa Seydoux', 'Owen Wilson', 'Ralph Fiennes', 'Saoirse Ronan', 'Tilda Swinton', 'Tom Wilkinson', 'Willem Dafoe', 'Adrien Brody', 'Bill Murray', 'Edward Norton', 'F. Murray Abraham', 'Harvey Keitel', 'Jeff Goldblum', 'Jude Law', 'Léa Seydoux', 'Mathieu Amalric', 'Ralph Fiennes', 'Saoirse Ronan', 'Willem Dafoe')","['Drama', 'Comedy']"
Winter Sleep,"('Ayberk Pekcan', 'Demet Akbag', 'Ekrem Ilhan', 'Emirhan Doruktutan', 'Fatma Deniz Yildiz', 'Haluk Bilginer', 'Mehmet Ali Nuroglu', 'Melisa Sözen', 'Nadir Saribacak', 'Nejat Isler', 'Rabia Özel', 'Serhat Mustafa Kiliç', 'Tamer Levent')",['Drama']
A Star Is Born,"('Amanda Fields', 'Andrew Dice Clay', 'Andrew Michaels', 'Anthony Ramos', 'Barry Shabaka Henley', 'Bonnie Somerville', 'Bradley Cooper', 'Brandi Carlile', 'Carlo Sciortino', ""D.J. 'Shangela' Pierce"", 'Dave Chappelle', 'Eddie Griffin', 'Erik Landreth', 'Eunice Chiweshe Goldstein', 'Gabe Fazio', 'Greg Grunberg', 'Jacob Taylor', 'Joseph Kelly', 'Lady Gaga', 'Lukas Nelson', 'Michael D. Roberts', 'Michael Harney', 'Presley Cash', 'Rafi Gavron', 'Rebecca Field', 'Ron Rifkin', 'Sam Elliott', 'Sean Ayub', 'Steven Ciceron', 'Willam Belli', 'Alec Baldwin', 'Andrew Dice Clay', 'Anthony Ramos', 'Bonnie Somerville', 'Bradley Cooper', ""D.J. 'Shangela' Pierce"", 'Dave Chappelle', 'Eddie Griffin', 'Greg Grunberg', 'Lady Gaga', 'Marlon Williams', 'Michael Harney', 'Rafi Gavron', 'Sam Elliott', 'Willam Belli')","['Drama', 'Romance', 'Music', 'Musical']"
Citizenfour,"('Barack Obama', 'Edward Snowden', 'Ewen MacAskill', 'Glenn Greenwald', 'Jacob Appelbaum', 'Jeremy Scahill', 'Julian Assange', 'Kevin Bankston', 'Laura Poitras', 'Lindsay Mills', 'William Binney', 'Edward Snowden', 'Glenn Greenwald')",['Documentary']
Time Out,"('Christophe Charles', 'Didier Perez', 'Elisabeth Joinet', 'Félix Cantet', 'Jean-Pierre Mangeot', 'Marie Cantet', 'Maxime Sassier', 'Monique Mangeot', 'Nicolas Kalsch', 'Nigel Palmer', 'Olivier Lejoubioux', 'Philippe Jouannet', 'Serge Livrozet', 'Aurélien Recoing', 'Karin Viard')",['Drama']
The Blue Angel (re-release),"('Carl Balhaus', 'Charles Puffy', 'Eduard von Winterstein', 'Gerhard Bienert', 'Hans Roth', 'Reinhold Bernt', 'Robert Klein-Lörk', 'Roland Varno', 'Rolf Müller', 'Wilhelm Diegelmann', 'Emil Jannings', 'Hans Albers', 'Kurt Gerron', 'Marlene Dietrich', 'Rosa Valetti')","['Drama', 'Musical']"
Thelma & Louise,"('Brad Pitt', 'Carol Mansell', 'Christopher McDonald', 'Harvey Keitel', 'Jason Beghe', 'Ken Swofford', 'Lucinda Jenney', 'Michael Madsen', 'Shelly Desai', 'Sonny Carl Davis', 'Stephen Polk', 'Stephen Tobolowsky', 'Timothy Carhart', 'Geena Davis', 'Susan Sarandon')","['Drama', 'Thriller', 'Crime']"
Away from Her,"('Alberta Watson', 'Andrew Moodie', 'Carolyn Hetherington', 'Clare Coulter', 'Deanna Dezmari', 'Grace Lynn Kung', 'Judy Sinclair', 'Lili Francks', 'Olympia Dukakis', 'Stacey LaBerge', 'Thomas Hauff', 'Tom Harvey', 'Wendy Crewson', 'Gordon Pinsent', 'Julie Christie')","['Drama', 'Romance']"
The Fallen Idol (re-release),"('Bernard Lee', 'Bobby Henrey', 'Dandy Nichols', ""Denis O'Dea"", 'Geoffrey Keen', 'Gerard Heinz', 'Jack Hawkins', 'James Hayter', 'Joan Young', 'Karel Stepanek', 'Sonia Dresdel', 'Torin Thatcher', 'Walter Fitzgerald', 'Michèle Morgan', 'Ralph Richardson')","['Drama', 'Mystery', 'Thriller']"
The Father,"('Adnan Kundi', 'Anthony Hopkins', 'Evie Wray', 'Imogen Poots', 'Mark Gatiss', 'Olivia Colman', 'Olivia Williams', 'Ray Burnet', 'Rufus Sewell')",['Drama']
Fat City,"('Al Silvani', 'Álvaro López', 'Bill Riddle', 'Carl D. Parker', 'Ruben Navarro', 'Art Aragon', 'Billy Walker', 'Candy Clark', 'Curtis Cokes', 'Jeff Bridges', 'Nicholas Colasanto', 'Sixto Rodriguez', 'Stacy Keach', 'Susan Tyrrell', 'Wayne Mahan')","['Drama', 'Sport']"
Foxtrot,"('Aryeh Cherner', 'Eden Daniel', 'Eden Gmliel', 'Ilia Grosz', 'Itay Exlroad', 'Yael Eisenberg', 'Aryeh Cherner', 'Dekel Adin', 'Gefen Barkai', 'Lior Ashkenazi', 'Rami Buzaglo', 'Ran Buxenbaum', 'Sarah Adler', 'Shaul Amir', 'Shira Haas', 'Yehuda Almagor', 'Yonaton Shiray')",['Drama']
Howards End,"('Adrian Ross Magenty', 'Helena Bonham Carter', 'Ian Latimer', 'James Wilby', 'Jemma Redgrave', 'Jo Kendall', 'Joseph Bennett', 'Mary Nash', 'Prunella Scales', 'Samuel West', 'Siegbert Prawer', 'Susie Lindeman', 'Vanessa Redgrave', 'Anthony Hopkins', 'Emma Thompson')","['Drama', 'Romance']"
The Innocents,"('Clytie Jessop', 'Eric Woodburn', 'Isla Cameron', 'Martin Stephens', 'Megs Jenkins', 'Michael Redgrave', 'Pamela Franklin', 'Deborah Kerr', 'Peter Wyngarde')",['Horror']
Inside Job,"('Matt Damon', 'Matt Damon')",['Documentary']
Sweet Country,"('Sam Neill', 'Sotiris Tzelios', 'Thomas M. Wright', 'Anni Finsterer', 'Bryan Brown', 'Ewen Leslie', 'Gibson John', 'Hamilton Morris', 'Lachlan J. Modrzynski', 'Matt Day', 'Natassia Gorey Furber', 'Sam Neill', 'Tremayne Doolan', 'Trevon Doolan')","['Adventure', 'Drama', 'History', 'Thriller', 'Crime', 'Western']"
Leave No Trace,"('Alyssa Lynn', 'Art Hickman', 'Bob Werfelman', 'David Pittman', 'Eric Sahlstrom', 'Jeff Kober', 'Jeffery Rifflard', 'Kyle Stoltz', 'Lane Stiemsma', 'Michael J. Prosser', 'Peter Simpson', 'Sabina Mach', 'Spencer S. Hanley', 'Stephanie Barton-Farcas', 'Tamera Westlake', 'Thomasin McKenzie', 'Tony Ruiz', 'Zack Leary', 'Alyssa Lynn', 'Ayanna Berkshire', 'Ben Foster', 'Dale Dickey', 'Dana Millican', 'Derek John Drescher', 'Erik McGlothlin', 'Isaiah Stone', 'Jeff Kober', 'Jeffery Rifflard', 'Kyle Stoltz', 'Lane Stiemsma', 'Michael Draper', 'Peter James DeLuca', 'Peter Simpson', 'Ryan Joiner', 'Thomasin McKenzie')",['Drama']
Three Colors: White,"('Aleksander Bardini', 'Barbara Dziekan', 'Cezary Harasimowicz', 'Cezary Pazura', 'Francis Coffinet', 'Grzegorz Warchol', 'Janusz Gajos', 'Jerzy Nowak', 'Jerzy Stuhr', 'Jerzy Trela', 'Michel Lisowski', 'Philippe Morier-Genoud', 'Piotr Machalica', 'Julie Delpy', 'Zbigniew Zamachowski')","['Drama', 'Comedy', 'Romance']"
Chicken Run,"('Benjamin Whitrow', 'Imelda Staunton', 'Jane Horrocks', 'Jo Allen', 'John Sharian', 'Laura Strachan', 'Lisa Kay', 'Lynn Ferguson', 'Miranda Richardson', 'Penélope Cruz', 'Phil Daniels', 'Timothy Spall', 'Tony Haygarth', 'Julia Sawalha', 'Mel Gibson')","['Comedy', 'Animation', 'Family']"
The King's Speech,"('Anthony Andrews', 'Calum Gittins', 'Derek Jacobi', 'Dominic Applewhite', 'Eve Best', 'Filippo Delaunay', 'Freya Wilson', 'Guy Pearce', 'Harry Sims', 'Jennifer Ehle', 'Max Callum', 'Michael Gambon', 'Tim Downie', 'Timothy Spall', 'Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter')","['Drama', 'History']"
Hell or High Water,"('Alma Sisneros', 'Amber Midthunder', 'Ben Foster', 'Buck Taylor', 'Chris Pine', 'Crystal Gonzales', 'Dale Dickey', 'Dylan Kenin', 'Gil Birmingham', 'Gregory Cruz', 'Howard Ferguson Jr.', 'J. Nathan Simmons', 'Jackamoe Buzzell', 'Jeff Bridges', 'Joe Berryman', 'John-Paul Howard', 'Katy Mixon', 'Keith Meriweather', 'Kevin Rankin', 'Kristin Berg', 'Lora Martinez-Cunningham', 'Marin Ireland', 'Melanie Papalia', 'Ricky Lee', 'Taylor Sheridan', 'William Sterchi')","['Drama', 'Crime']"
Up,"('Bob Peterson', 'Christopher Plummer', 'Danny Mann', 'David Kaye', 'Delroy Lindo', 'Donald Fullilove', 'Elie Docter', 'Jeremy Leary', 'Jerome Ranft', 'Jess Harnell', 'Josh Cooley', 'Mickie McGowan', 'Edward Asner', 'John Ratzenberger', 'Jordan Nagai')","['Adventure', 'Drama', 'Comedy', 'Animation', 'Family']"
Shirkers,"('Ben Harrison', 'Georges Cardona', 'Grace Dane Mazur', 'Jasmine Kin Kia Ng', 'Philip Cheah', 'Sandi Tan', 'Sophia Siddique Harvey', 'Stephen Tyler')",['Documentary']
Mildred Pierce,"('Betty Alexander', 'Bill Alcorn', 'George Anderson', 'James Anderson', 'Ramsay Ames', 'Ann Blyth', 'Bruce Bennett', 'Eve Arden', 'Jack Carson', 'Jo Ann Marlowe', 'Joan Crawford', 'Lee Patrick', 'Moroni Olsen', 'Veda Ann Borg', 'Zachary Scott')","['Drama', 'Mystery', 'Romance', 'Crime', 'Film-Noir']"
45365,(),['Documentary']
Tootsie,"('Bill Murray', 'Charles Durning', 'Dabney Coleman', 'Debra Mooney', 'Doris Belack', 'Ellen Foley', 'Geena Davis', 'George Gaynes', 'Jessica Lange', 'Lynne Thigpen', 'Peter Gatto', 'Ronald L. Schwary', 'Sydney Pollack', 'Teri Garr', 'Dustin Hoffman')","['Drama', 'Comedy', 'Romance']"
Marooned in Iraq,"('Allah-Morad Rashtian', 'Bahram Sarbazi', 'Faegh Mohamadi', ""Fathollah Sa'edi"", 'Hossein Rashid-Ghamat', 'Iran Ghobadi', 'Mariam Pouyani', 'Rojan Hosseini', 'Saeed Mohammadi', 'Shahab Ebrahimi')",['Drama']
To Kill a Mockingbird,"('Alice Ghostley', 'Brock Peters', 'Collin Wilcox Paxton', 'Crahan Denton', 'Estelle Evans', 'Frank Overton', 'James Anderson', 'John Megna', 'Paul Fix', 'Richard Hale', 'Robert Duvall', 'Rosemary Murphy', 'Ruth White', 'William Windom', 'Gregory Peck')","['Drama', 'Crime']"
Aquarius,"('Barbara Colen', 'Buda Lira', 'Carla Ribas', 'Daniel Porpino', 'Fernando Teixeira', 'Germano Melo', 'Humberto Carrão', 'Irandhir Santos', 'Julia Bernat', 'Maeve Jinkings', 'Paula De Renor', 'Pedro Queiroz', 'Rubens Santos', 'Sônia Braga', 'Taylor Moore Silzer', 'Thaia Perez', 'Zoraide Coleto')",['Drama']
"So Long, My Son","('Cheng Xu', 'Jiang Du', 'Jingjing Li', 'Liya Ai', 'Mei Yong', 'Roy Wang', 'Wang Jinchun', 'Xi Qi', 'Zhao-Yan Guo-Zhang')",['Drama']
Apollo 11,"('Bruce McCandless II', 'Charles Duke', 'Gene Kranz', 'Glynn Lunney', 'Jim Lovell', 'Lyndon Johnson', 'Buzz Aldrin', 'Charles Duke', 'Clifford E. Charlesworth', 'Jack Benny', 'Janet Armstrong', 'Joan Ann Archer', 'Johnny Carson', 'Michael Collins', 'Neil Armstrong', 'Walter Cronkite')","['History', 'Documentary']"
Anomalisa,"('David Thewlis', 'Jennifer Jason Leigh', 'Tom Noonan', 'David Thewlis', 'Jennifer Jason Leigh', 'Tom Noonan')","['Drama', 'Fantasy', 'Comedy', 'Romance', 'Animation']"
The Worst Person in the World,"('Anna Dworak', 'Deniz Kaya', 'Savannah Schei', 'Thea Stabell', 'Tumi Løvik Jakobson', 'Anders Danielsen Lie', 'Hans Olav Brenner', 'Helene Bjørnebye', 'Herbert Nordrum', 'Maria Grazia Di Meo', 'Marianne Krogh', 'Renate Reinsve', 'Silje Storstein', 'Sofia Schandy Bloch', 'Vidar Sandem')","['Drama', 'Comedy']"
Toy Story 2,"('Annie Potts', 'Don Rickles', 'Estelle Harris', 'Jim Varney', 'Joan Cusack', 'Jodi Benson', 'Joe Ranft', 'John Morris', 'John Ratzenberger', 'Kelsey Grammer', 'Laurie Metcalf', 'Wallace Shawn', 'Wayne Knight', 'Tim Allen', 'Tom Hanks')","['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']"
Black Panther,"('Andy Serkis', 'Angela Bassett', 'Atandwa Kani', 'Bambadjan Bamba', 'Cecil M. Henry', 'Chadwick Boseman', 'Danai Gurira', 'Daniel Kaluuya', 'David S. Lee', 'Florence Kasumba', 'Forest Whitaker', 'Isaach De Bankolé', 'Jeremy Sample', 'John Kani', 'Letitia Wright', ""Lupita Nyong'o"", 'Martin Freeman', 'Michael B. Jordan', 'Michael David Yuhl', 'Phylicia Rashad', 'Sebastian Stan', 'Stan Lee', 'Sterling K. Brown', 'Sydelle Noel', 'Winston Duke', 'Andy Serkis', 'Angela Bassett', 'Chadwick Boseman', 'Danai Gurira', 'Daniel Kaluuya', 'Forest Whitaker', 'Letitia Wright', ""Lupita Nyong'o"", 'Martin Freeman', 'Michael B. Jordan', 'Stan Lee', 'Sterling K. Brown', 'Winston Duke')","['Action', 'Adventure', 'Sci-Fi', 'Drama']"
The Human Voice,"('Tilda Swinton',)","['Drama', 'Short']"
